Tx	Ty	Tz
0.0578	-0.0505	0.0701
-0.1149	-0.1303	0.0358
-0.1067	-0.0717	0.0701
-0.0529	-0.1645	0.0358
-0.1157	-0.0587	0.0358
-0.1149	-0.1303	0.0358
-0.0049	-0.1303	0.0717
-0.0057	-0.0587	0.0717
0.0481	-0.1515	0.0375
-0.1776	-0.0244	0.0358
-0.0529	-0.1645	0.0358
0	0	0
-0.0529	0.0212	0.0342
-0.0049	-0.1303	0.0717
0.1108	-0.2574	0.0375
-0.1157	0.1271	0.0342
0.0489	-0.0375	0.0358
-0.1149	0.0554	0.0342
0.0546	-0.1646	-0.0342
0.1108	-0.0717	0.0358
-0.1018	0.0587	-0.0016
-0.1776	-0.0244	0.0358
0.1026	-0.1303	0.0016
-0.1157	-0.0587	0.0358
0.0562	-0.0929	0.0717
-0.1067	-0.0717	0.0701
-0.123	-0.189	0.0016
0.1108	-0.0717	0.0358
-0.1149	0.0554	0.0342
-0.1157	-0.0587	0.0358
-0.1214	0.0684	0.1059
-0.1686	-0.2232	0.0717
0.0481	0.0342	0.0358
-0.1157	0.1271	0.0342
-0.1124	-0.1303	0.1417
-0.1157	0.1271	0.0342
0.0546	-0.1646	-0.0342
0.0016	-0.1434	0
0.11	0	0.0358
-0.2232	0.1271	0.1043
-0.0073	-0.1303	-0.0342
-0.0611	-0.0375	0
0.0008	-0.2574	0.0016
-0.0611	-0.2232	0.0016
-0.1711	-0.2232	-0.0342
-0.2248	-0.1303	0
-0.0049	0.0554	0.0701
-0.2876	-0.0244	0
0	-0.1857	0.0016
-0.1157	-0.0587	0.0358
0.0538	0.0929	-0.0358
-0.0619	-0.1515	0.0016
-0.0611	-0.0375	0
0.0033	-0.0717	0.1059
0.0489	-0.0375	0.0358
0	0	0
-0.0619	0.0342	0
-0.0619	-0.1515	0.0016
0	0	0
0	0	0
0	0	0
-0.0611	-0.0375	0
-0.1149	-0.1303	0.0358
-0.0619	0.0342	0
0.0008	-0.0717	0
-0.0619	-0.1515	0.0016
0.0481	0.0342	0.0358
-0.1613	-0.0929	0.1059
-0.0529	-0.1645	0.0358
-0.0057	-0.0587	0.0717
-0.0049	-0.1303	0.0717
0.0562	-0.0929	0.0717
0.1645	-0.1646	0.0016
0.0546	-0.1646	-0.0342
0.0562	-0.0929	0.0717
-0.0619	0.0342	0
0.0008	-0.0717	0
0.1703	-0.2916	-0.0684
-0.0049	-0.1303	0.0717
-0.0073	-0.1303	-0.0342
-0.1686	-0.0375	0.0701
-0.1149	0.0554	0.0342
-0.0057	-0.0587	0.0717
0.0546	-0.1646	-0.0342
0	0	0
-0.1694	0.0342	0.0701
-0.0603	-0.1092	0
-0.0057	0.1271	0.0701
-0.1083	0.0717	0.0701
0.053	-0.0212	-0.0342
0.1645	-0.1646	0.0016
-0.0049	-0.1303	0.0717
0.0489	-0.0375	0.0358
0.2175	-0.1857	-0.0326
-0.0057	-0.0587	0.0717
-0.0049	-0.1303	0.0717
-0.0057	-0.0587	0.0717
0.057	-0.1645	0.0717
-0.0529	0.0212	0.0342
-0.1711	-0.0375	-0.0358
-0.1157	-0.0587	0.0358
0.0538	-0.0929	-0.0342
-0.1157	-0.0587	0.0358
-0.0057	-0.0587	0.0717
-0.0057	-0.0587	0.0717
0	0	0
-0.013	-0.0033	0.0358
-0.0049	0.0554	0.0701
0.0481	0.0342	0.0358
-0.1067	-0.0717	0.0701
-0.0049	-0.1303	0.0717
-0.1149	-0.1303	0.0358
0.1108	-0.0717	0.0358
-0.0619	0.0342	0
-0.0603	-0.2949	0.0016
-0.0595	0.0342	0.1059
0.0497	-0.1092	0.0358
0.11	0	0.0358
0.0546	-0.1646	-0.0342
0.0008	-0.0717	0
0.0546	0.0212	-0.0358
0.0024	0	0.1059
-0.2786	-0.0375	0.0342
-0.0619	0.0342	0
-0.0538	-0.0929	0.0358
0.0024	-0.1857	0.1075
-0.0619	-0.1515	0.0016
-0.11	0	-0.0358
0.0008	-0.0717	0
-0.0513	-0.0929	0.1417
0.1108	-0.0717	0.0358
0.2151	-0.1303	0.1434
-0.1157	0.1271	0.0342
-0.0529	0.0212	0.0342
-0.2794	0.0342	0.0342
-0.0057	-0.0587	0.0717
-0.0611	-0.0375	0
0	0	0
-0.0529	-0.1645	0.0358
0.1026	-0.1303	0.0016
0	0	0
-0.1719	0.0342	-0.0358
-0.0529	-0.1645	0.0358
0.0481	0.0342	0.0358
-0.2256	0.1271	-0.0016
-0.1694	-0.1515	0.0717
0.0481	0.0342	0.0358
-0.1157	-0.0587	0.0358
-0.0538	-0.0929	0.0358
0	0	0
-0.1067	-0.2574	0.0717
-0.0057	-0.0587	0.0717
-0.0529	-0.1645	0.0358
-0.0611	-0.0375	0
0.0008	-0.0717	0
-0.0049	0.0554	0.0701
-0.0049	-0.1303	0.0717
-0.0049	0.0554	0.0701
-0.1613	-0.0929	0.1059
0.2761	-0.0929	0.1434
-0.0595	0.0342	0.1059
0.0546	-0.1646	-0.0342
-0.0619	0.0342	0
-0.0611	-0.0375	0
-0.0595	0.0342	0.1059
-0.0603	-0.1092	0
-0.1694	0.0342	0.0701
-0.0611	-0.0375	0
-0.1157	-0.0587	0.0358
-0.0073	-0.1303	-0.0342
0.1026	-0.1303	0.0016
-0.0081	-0.0587	-0.0342
-0.0538	-0.0929	0.0358
0.1694	-0.2199	-0.0684
-0.1157	-0.0587	0.0358
-0.0529	-0.1645	0.0358
0.0481	0.0342	0.0358
0.0481	0.0342	0.0358
-0.0529	-0.1645	0.0358
-0.0611	-0.0375	0
-0.123	-0.189	0.0016
0.0562	0.0929	0.0701
0.1645	-0.1646	0.0016
0.0008	-0.0717	0
0.0481	0.0342	0.0358
-0.1149	-0.1303	0.0358
-0.1694	0.0342	0.0701
-0.0057	-0.0587	0.0717
-0.0619	0.0342	0
-0.0619	0.0342	0
-0.1149	-0.1303	0.0358
-0.1637	-0.0929	0
-0.1157	0.1271	0.0342
-0.0611	-0.0375	0
0.0481	0.0342	0.0358
0.0008	-0.0717	0
0.0481	0.0342	0.0358
-0.0081	-0.0587	-0.0342
0	0	0
-0.0008	0.0717	0
-0.0619	0.0342	0
-0.11	0	-0.0358
-0.0619	-0.1515	0.0016
-0.0057	0.1271	0.0701
-0.0049	-0.1303	0.0717
0.0008	-0.2574	0.0016
-0.0529	0.0212	0.0342
-0.0049	-0.1303	0.0717
-0.0073	-0.1303	-0.0342
0.057	-0.1645	0.0717
-0.0619	0.0342	0
-0.1637	0.0929	-0.0016
0.1108	-0.0717	0.0358
-0.0049	-0.1303	0.0717
-0.1157	-0.0587	0.0358
0.0008	-0.0717	0
0.11	-0.1857	0.0375
-0.0619	-0.1515	0.0016
-0.0619	0.0342	0
-0.0049	-0.1303	0.0717
0	0	0
-0.0529	-0.1645	0.0358
0	0	0
-0.0057	-0.0587	0.0717
0.0619	-0.0342	0
0	0	0
-0.0081	-0.0587	-0.0342
-0.1149	-0.1303	0.0358
0.0546	-0.1646	-0.0342
-0.0529	-0.1645	0.0358
-0.1181	-0.0587	-0.0701
-0.0619	0.0342	0
-0.0538	-0.0929	0.0358
-0.1157	-0.0587	0.0358
-0.0057	-0.0587	0.0717
-0.0619	0.0342	0
-0.0619	-0.1515	0.0016
-0.0619	0.0342	0
-0.0041	-0.202	0.0717
-0.0587	-0.0375	0.1059
0.1637	0.0929	-0
-0.1149	0.0554	0.0342
-0.0049	-0.1303	0.0717
-0.0138	0.0684	0.0358
-0.0049	-0.1303	0.0717
0.1083	-0.2574	-0.0684
0.1026	-0.1303	0.0016
-0.0057	-0.0587	0.0717
-0.2191	-0.0717	-0.0717
-0.0538	-0.0929	0.0358
0.0538	-0.0929	-0.0342
0.0008	-0.0717	0
0.0578	-0.2362	0.0717
-0.0676	-0.0244	0.0717
0.1719	0.1515	0.0342
-0.1157	-0.0587	0.0358
-0.0049	-0.1303	0.0717
-0.0538	-0.0929	0.0358
-0.3356	-0.0587	-0.0358
-0.1157	-0.0587	0.0358
-0.0081	-0.0587	-0.0342
-0.1157	0.1271	0.0342
-0.0538	-0.0929	0.0358
-0.0611	-0.0375	0
-0.2248	-0.1303	0
-0.0619	-0.1515	0.0016
-0.1719	0.0342	-0.0358
0.0627	-0.1059	0
-0.2313	0.0684	0.0701
-0.1149	-0.1303	0.0358
-0.0057	-0.0587	0.0717
-0.0611	-0.0375	0
-0.0529	-0.1645	0.0358
-0.0065	0.013	0.0717
-0.1149	-0.1303	0.0358
0.0489	-0.0375	0.0358
-0.1703	0.1059	0.0701
0.158	0.0342	0.0717
-0.1067	-0.0717	0.0701
-0.0049	-0.1303	0.0717
-0.0529	-0.1645	0.0358
-0.0619	0.0342	0
0.1588	-0.0375	0.0717
-0.0049	0.0554	0.0701
-0.013	-0.0033	0.0358
-0.0057	-0.0587	0.0717
0.0008	-0.0717	0
-0.0611	-0.2232	0.0016
0.167	-0.1645	0.1075
0.0489	-0.0375	0.0358
-0.0578	-0.1092	0.1059
-0.0049	-0.1303	0.0717
-0.1206	-0.0033	0.1059
0.0652	-0.1059	0.1059
-0.0538	-0.0929	0.0358
0.0562	0.0929	0.0701
0.057	-0.1645	0.0717
-0.0611	-0.0375	0
-0.0057	0.1271	0.0701
-0.1157	-0.0587	0.0358
0.0489	-0.0375	0.0358
-0.0587	-0.0375	0.1059
-0.0049	-0.1303	0.0717
-0.2313	0.0684	0.0701
-0.0049	-0.1303	0.0717
-0.1092	-0.0717	-0.0358
-0.1149	-0.1303	0.0358
-0.1686	-0.0375	0.0701
-0.0529	0.0212	0.0342
-0.1686	-0.2232	0.0717
0.0489	-0.0375	0.0358
-0.2248	-0.1303	0
-0.1092	-0.0717	-0.0358
-0.0049	-0.1303	0.0717
0.0008	-0.0717	0
-0.0049	0.0554	0.0701
0.11	0	0.0358
-0.0587	-0.2232	0.1075
0.0562	-0.0929	0.0717
-0.2151	0	0.1401
-0.0611	-0.0375	0
-0.0619	0.0342	0
-0.0611	-0.0375	0
-0.0049	-0.1303	0.0717
-0.0619	0.0342	0
-0.1711	-0.2232	-0.0342
-0.0057	-0.0587	0.0717
-0.0611	-0.0375	0
-0.0538	0.0929	0.0342
-0.0049	0.0554	0.0701
0.0562	-0.0929	0.0717
-0.0587	-0.0375	0.1059
0.1637	-0.0929	0.0016
-0.0595	0.0342	0.1059
-0.0529	-0.1645	0.0358
-0.0595	0.0342	0.1059
-0.0529	-0.1645	0.0358
0.057	-0.1645	0.0717
-0.1686	-0.0375	0.0701
0.057	-0.1645	0.0717
-0.0073	-0.1303	-0.0342
-0.0611	-0.0375	0
-0.0073	0.0554	-0.0358
-0.1067	-0.0717	0.0701
-0.0587	-0.0375	0.1059
-0.0578	-0.1092	0.1059
-0.1149	-0.1303	0.0358
-0.0049	-0.1303	0.0717
-0.0619	0.0342	0
-0.1776	-0.0244	0.0358
0.0489	-0.0375	0.0358
-0.1157	0.1271	0.0342
-0.0073	0.0554	-0.0358
-0.0595	0.0342	0.1059
0	-0.1857	0.0016
0.0024	0	0.1059
-0.0619	0.0342	0
-0.0676	0.1613	0.0701
-0.1149	-0.1303	0.0358
0.167	-0.1645	0.1075
0.057	-0.1645	0.0717
0.0432	-0.0961	0.1075
-0.1157	-0.0587	0.0358
0.0489	-0.0375	0.0358
-0.0049	-0.1303	0.0717
-0.0049	-0.1303	0.0717
0.1132	-0.0717	0.1417
0.0481	0.0342	0.0358
-0.1149	-0.1303	0.0358
-0.1703	-0.1092	-0.0358
-0.1173	-0.1303	-0.0701
0	0	0
-0.1743	0.0896	0.1401
-0.0587	-0.0375	0.1059
-0.1686	-0.0375	0.0701
-0.0668	-0.0961	0.0717
0.057	0.0212	0.0701
-0.0529	0.0212	0.0342
0.0008	-0.0717	0
-0.1157	-0.0587	0.0358
0.0033	-0.0717	0.1059
-0.1067	-0.0717	0.0701
-0.0587	-0.0375	0.1059
-0.0611	-0.0375	0
-0.2305	-0.189	0.0717
-0.0538	-0.0929	0.0358
0.1108	-0.0717	0.0358
-0.0057	-0.0587	0.0717
-0.0049	-0.1303	0.0717
-0.0049	-0.1303	0.0717
-0.1149	-0.1303	0.0358
-0.0049	-0.1303	0.0717
-0.0041	-0.0163	0.0701
-0.0611	-0.0375	0
0.057	-0.3503	0.0733
-0.1613	-0.0929	0.1059
-0.114	-0.0163	0.0342
0.057	-0.1645	0.0717
-0.1157	-0.0587	0.0358
-0.0587	-0.0375	0.1059
-0.066	-0.1678	0.0717
0.1108	-0.0717	0.0358
-0.0595	0.0342	0.1059
0.0481	0.0342	0.0358
-0.1678	-0.1092	0.0701
-0.1157	-0.0587	0.0358
0.1189	-0.1988	0.0717
-0.0049	-0.1303	0.0717
-0.0049	-0.1303	0.0717
0.0578	-0.2362	0.0717
-0.0505	-0.1645	0.1417
0.0481	0.0342	0.0358
-0.0049	-0.1303	0.0717
0.0481	0.0342	0.0358
0.0081	-0.1271	0.0358
-0.0603	-0.1092	0
-0.0057	-0.0587	0.0717
-0.114	-0.202	0.0358
-0.1075	0	0.0701
0.057	0.0212	0.0701
-0.0041	-0.202	0.0717
-0.1686	-0.0375	0.0701
-0.0529	-0.1645	0.0358
-0.0595	0.0342	0.1059
-0.0057	0.1271	0.0701
-0.0049	-0.1303	0.0717
-0.0587	-0.2232	0.1075
0.057	0.0212	0.0701
-0.1686	-0.0375	0.0701
-0.1075	0	0.0701
-0.1149	-0.1303	0.0358
-0.1059	-0.1434	0.0701
0.0627	-0.1059	0
-0.1149	-0.1303	0.0358
-0.0073	-0.1303	-0.0342
-0.0049	-0.1303	0.0717
0.2289	-0.013	0.1059
-0.0049	0.0554	0.0701
-0.1157	-0.0587	0.0358
-0.1149	-0.1303	0.0358
-0.0529	0.0212	0.0342
-0.114	-0.0163	0.0342
0.057	-0.1645	0.0717
-0.1149	0.0554	0.0342
-0.0049	-0.1303	0.0717
-0.1067	-0.0717	0.0701
0.0024	0	0.1059
-0.1124	0.0554	0.1401
-0.1149	-0.1303	0.0358
0.1075	0.0554	0.2118
0.0489	-0.0375	0.0358
-0.2256	-0.0587	0
0.057	-0.1645	0.0717
0.0562	-0.0929	0.0717
-0.0595	-0.1515	0.1075
0.0024	0	0.1059
-0.0529	0.0212	0.0342
0.2199	-0.1857	0.0733
-0.1067	-0.2574	0.0717
-0.0057	-0.0587	0.0717
-0.0538	0.0929	0.0342
-0.0611	-0.0375	0
0.0489	-0.2232	0.0375
-0.0122	-0.0749	0.0358
-0.0065	-0.202	-0.0342
0.057	-0.1645	0.0717
0.0008	-0.0717	0
0.1108	-0.0717	0.0358
-0.0611	-0.0375	0
-0.0057	-0.0587	0.0717
-0.0587	-0.0375	0.1059
-0.1075	0	0.0701
-0.1157	-0.0587	0.0358
0.057	-0.1645	0.0717
-0.0049	-0.1303	0.0717
0.057	-0.1645	0.0717
-0.1149	-0.1303	0.0358
-0.0057	-0.0587	0.0717
-0.1157	-0.0587	0.0358
-0.1149	-0.1303	0.0358
-0.0081	-0.0587	-0.0342
-0.1059	-0.1434	0.0701
-0.1686	-0.0375	0.0701
-0.1694	0.0342	0.0701
-0.1149	-0.1303	0.0358
-0.0057	-0.0587	0.0717
-0.0057	-0.0587	0.0717
-0.1686	-0.0375	0.0701
-0.1157	-0.0587	0.0358
-0.1092	-0.2574	-0.0342
-0.0049	-0.1303	0.0717
-0.0049	-0.1303	0.0717
-0.0049	-0.1303	0.0717
0.0008	-0.2574	0.0016
-0.0611	-0.0375	0
-0.0595	0.0342	0.1059
-0.1149	0.0554	0.0342
-0.0049	-0.1303	0.0717
-0.1149	-0.1303	0.0358
-0.0595	-0.1515	0.1075
-0.0073	-0.1303	-0.0342
-0.0529	-0.1645	0.0358
-0.0529	-0.1645	0.0358
0.0546	-0.1646	-0.0342
-0.0611	-0.0375	0
-0.0587	-0.0375	0.1059
-0.1075	0.1857	0.0684
-0.009	0.013	-0.0342
-0.0081	0.1271	-0.0358
0.0481	0.0342	0.0358
-0.1686	0.1483	0.0684
-0.0611	-0.0375	0
0.0489	-0.2232	0.0375
0.0489	-0.0375	0.0358
-0.1067	-0.0717	0.0701
-0.1686	-0.0375	0.0701
0.0033	-0.0717	0.1059
-0.1157	-0.0587	0.0358
-0.1157	-0.0587	0.0358
-0.1157	-0.0587	0.0358
-0.0619	-0.1515	0.0016
0.057	-0.1645	0.0717
0.2183	-0.0717	-0.0342
-0.0049	-0.1303	0.0717
-0.1686	-0.0375	0.0701
-0.1157	-0.0587	0.0358
0.0538	-0.0929	-0.0342
0.0489	-0.0375	0.0358
-0.0611	-0.0375	0
-0.0538	-0.0929	0.0358
-0.1149	0.0554	0.0342
-0.0057	-0.0587	0.0717
-0.1149	-0.1303	0.0358
0.1026	0.0554	-0
0.0489	-0.0375	0.0358
-0.0049	-0.1303	0.0717
-0.0619	0.0342	0
-0.1149	-0.1303	0.0358
-0.0529	-0.1645	0.0358
0.0481	-0.1515	0.0375
-0.0057	-0.0587	0.0717
0.11	-0.1857	0.0375
-0.0619	0.0342	0
-0.0057	-0.0587	0.0717
0.0008	-0.0717	0
-0.1067	-0.0717	0.0701
-0.1719	0.0342	-0.0358
-0.1067	-0.0717	0.0701
-0.0073	-0.1303	-0.0342
-0.1149	0.0554	0.0342
-0.0049	0.0554	0.0701
0.0008	-0.0717	0
-0.0057	-0.0587	0.0717
-0.1149	-0.1303	0.0358
-0.224	-0.202	0
-0.0472	-0.1059	-0.0358
-0.0538	-0.0929	0.0358
-0.0057	0.1271	0.0701
-0.0049	-0.1303	0.0717
0.0546	-0.1646	-0.0342
-0.1108	0.0717	-0.0358
-0.1149	-0.1303	0.0358
-0.0611	-0.0375	0
-0.0619	0.0342	0
-0.0529	-0.1645	0.0358
-0.0057	-0.0587	0.0717
-0.0619	0.0342	0
-0.1157	-0.0587	0.0358
-0.0619	0.0342	0
0	0	0
-0.1238	0.0684	0
-0.1719	0.0342	-0.0358
0.0562	-0.0929	0.0717
-0.2248	0.0554	-0.0016
-0.0676	-0.0244	0.0717
-0.0081	0.1271	-0.0358
-0.0562	-0.0929	-0.0701
-0.0081	-0.0587	-0.0342
-0.0529	-0.1645	0.0358
0.0008	-0.2574	0.0016
-0.0049	0.0554	0.0701
-0.0619	0.0342	0
-0.0538	-0.0929	0.0358
0.0546	-0.1646	-0.0342
-0.0619	-0.1515	0.0016
0.0489	-0.2232	0.0375
-0.1157	-0.0587	0.0358
0.1075	-0.1857	-0.0684
0.0489	-0.0375	0.0358
0.057	-0.1645	0.0717
-0.1719	0.0342	-0.0358
-0.0008	-0.114	0.0016
-0.0619	0.0342	0
-0.0057	-0.0587	0.0717
-0.1157	-0.0587	0.0358
-0.1157	-0.0587	0.0358
-0.1637	-0.0929	0
0.0538	-0.0929	-0.0342
0.1026	-0.1303	0.0016
0	0	0
-0.0619	0.0342	0
-0.11	-0.1857	-0.0342
-0.1727	0.1059	-0.0358
-0.0619	0.0342	0
0.0081	-0.1271	0.0358
0.0481	-0.1515	0.0375
-0.0611	-0.2232	0.0016
-0.0595	0.0342	0.1059
-0.0611	-0.0375	0
-0.0611	-0.2232	0.0016
-0.0057	-0.0587	0.0717
-0.0049	-0.1303	0.0717
-0.0073	-0.1303	-0.0342
-0.1157	-0.0587	0.0358
-0.1067	-0.2574	0.0717
0.0008	-0.0717	0
-0.1149	-0.1303	0.0358
0.1645	-0.1646	0.0016
-0.1149	-0.1303	0.0358
-0.1157	-0.0587	0.0358
-0.0049	-0.1303	0.0717
-0.0041	-0.202	0.0717
-0.0611	-0.0375	0
0.053	-0.0212	-0.0342
-0.1165	0.013	0.0358
-0.0049	-0.1303	0.0717
-0.1157	-0.0587	0.0358
-0.1149	0.0554	0.0342
0.1108	-0.0717	0.0358
-0.0529	-0.1645	0.0358
0.0538	0.0929	-0.0358
-0.0049	-0.1303	0.0717
0.057	-0.1645	0.0717
-0.0619	0.0342	0
-0.1067	-0.0717	0.0701
0.0538	-0.0929	-0.0342
-0.0049	-0.1303	0.0717
-0.1157	-0.0587	0.0358
-0.0081	-0.0587	-0.0342
0.0008	-0.0717	0
-0.1637	-0.0929	0
0.11	0	0.0358
-0.3332	-0.2444	0.0717
-0.0611	-0.2232	0.0016
-0.0081	-0.0587	-0.0342
-0.1149	-0.1303	0.0358
-0.1149	-0.1303	0.0358
-0.0073	-0.1303	-0.0342
-0.2248	-0.1303	0
-0.1181	-0.0587	-0.0701
-0.1149	-0.1303	0.0358
0.0065	-0.1988	-0.0701
-0.2199	0	-0.0717
-0.0619	-0.1515	0.0016
-0.0619	0.0342	0
0.0489	-0.0375	0.0358
-0.1149	0.0554	0.0342
-0.1149	-0.1303	0.0358
0.1719	-0.0342	0.0358
-0.1149	-0.1303	0.0358
0.1189	-0.1988	0.0717
0.057	-0.1645	0.0717
-0.0619	0.2199	-0.0016
-0.0049	-0.1303	0.0717
-0.2175	0	0.0342
-0.1629	-0.1645	0
0.0481	0.0342	0.0358
0	0	0
-0.1157	-0.0587	0.0358
-0.0057	0.1271	0.0701
0.0481	0.0342	0.0358
-0.1686	-0.0375	0.0701
-0.0538	-0.0929	0.0358
-0.0538	-0.0929	0.0358
0.0481	0.0342	0.0358
-0.0611	-0.0375	0
-0.0081	-0.0587	-0.0342
-0.0546	-0.0212	0.0358
0.0481	0.0342	0.0358
-0.1157	-0.0587	0.0358
-0.1092	-0.2574	-0.0342
-0.0529	-0.1645	0.0358
-0.0701	-0.0244	-0.0342
-0.3413	0.0684	0.0342
0.11	0	0.0358
0.11	0	0.0358
-0.0603	-0.1092	0
-0.0611	-0.2232	0.0016
-0.0595	0.0342	0.1059
-0.0619	0.0342	0
-0.0538	-0.0929	0.0358
0.0481	0.0342	0.0358
0.0008	-0.0717	0
-0.0529	-0.1645	0.0358
-0.0057	-0.0587	0.0717
-0.0041	-0.202	0.0717
-0.0538	0.0929	0.0342
-0.0587	-0.0375	0.1059
-0.0587	-0.0375	0.1059
-0.1067	-0.0717	0.0701
0.0008	-0.0717	0
0.1043	-0.0587	0.1075
-0.1149	-0.1303	0.0358
0.0008	-0.0717	0
-0.1149	-0.1303	0.0358
-0.0587	-0.0375	0.1059
-0.2232	0.1271	0.1043
-0.1768	-0.0961	0.0358
-0.0619	0.0342	0
0.057	-0.1645	0.0717
-0.0611	-0.0375	0
-0.0529	-0.1645	0.0358
0.0008	-0.0717	0
0.057	0.0212	0.0701
0.0489	-0.0375	0.0358
0	0	0
-0.0611	-0.0375	0
-0.1157	-0.0587	0.0358
-0.1694	0.0342	0.0701
-0.0049	-0.1303	0.0717
-0.1686	-0.0375	0.0701
-0.009	0.013	-0.0342
0.057	-0.1645	0.0717
-0.1149	-0.1303	0.0358
0.0481	-0.1515	0.0375
0.0489	-0.2232	0.0375
-0.1157	-0.0587	0.0358
0.0024	0	0.1059
0.0489	-0.0375	0.0358
0.0489	-0.2232	0.0375
-0.1694	0.0342	0.0701
0.0081	-0.1271	0.0358
-0.0138	-0.1173	0.0375
-0.0529	-0.1645	0.0358
-0.0611	-0.0375	0
-0.1694	0.0342	0.0701
0.0456	-0.1515	-0.0684
-0.2876	-0.0244	0
-0.1686	-0.0375	0.0701
-0.1149	-0.1303	0.0358
-0.1694	0.0342	0.0701
-0.2305	-0.0033	0.0701
0.0008	-0.2574	0.0016
-0.0538	-0.0929	0.0358
0.1108	-0.0717	0.0358
-0.0538	0.0929	0.0342
0.0489	-0.2232	0.0375
0.0481	0.0342	0.0358
-0.1067	-0.0717	0.0701
-0.1149	-0.1303	0.0358
-0.1149	-0.1303	0.0358
-0.1694	0.0342	0.0701
-0.2232	-0.2444	0.1075
-0.1694	0.0342	0.0701
-0.1686	-0.0375	0.0701
-0.1157	-0.0587	0.0358
-0.1067	-0.0717	0.0701
0.0489	-0.2232	0.0375
-0.0611	-0.0375	0
-0.0521	-0.2362	0.0358
-0.0529	-0.1645	0.0358
0.009	-0.1988	0.0358
-0.0057	-0.0587	0.0717
-0.0529	-0.1645	0.0358
0	-0.1857	0.0016
-0.0587	-0.0375	0.1059
0.0562	-0.0929	0.0717
-0.0049	-0.1303	0.0717
-0.1149	-0.1303	0.0358
0.0562	0.0929	0.0701
-0.0611	-0.2232	0.0016
-0.1149	0.0554	0.0342
0.1108	-0.0717	0.0358
-0.2224	0.0554	0.1043
0.0562	-0.0929	0.0717
0.057	-0.1645	0.0717
-0.0049	-0.1303	0.0717
-0.0538	-0.0929	0.0358
-0.1157	-0.0587	0.0358
-0.0529	0.0212	0.0342
-0.1149	-0.1303	0.0358
-0.0611	-0.0375	0
0.0033	-0.2574	0.1075
0.0008	-0.0717	0
0.0489	-0.0375	0.0358
-0.1238	0.0684	0
0.0033	-0.0717	0.1059
-0.1149	-0.1303	0.0358
0.057	-0.1645	0.0717
0.0489	-0.0375	0.0358
0.0008	-0.0717	0
-0.0041	-0.202	0.0717
-0.1686	-0.0375	0.0701
-0.0587	-0.0375	0.1059
-0.0578	-0.1092	0.1059
0.1132	-0.0717	0.1417
-0.1067	-0.0717	0.0701
-0.114	-0.202	0.0358
-0.1157	-0.0587	0.0358
0.057	-0.1645	0.0717
-0.1067	-0.2574	0.0717
0.1108	-0.0717	0.0358
0.057	-0.1645	0.0717
0.0562	-0.0929	0.0717
0	0	0
0.0033	-0.0717	0.1059
0.0546	-0.1646	-0.0342
0.0008	-0.0717	0
0.0489	-0.0375	0.0358
-0.2248	-0.1303	0
-0.0049	-0.1303	0.0717
-0.1149	-0.1303	0.0358
-0.0529	-0.1645	0.0358
-0.0595	0.0342	0.1059
0.0497	-0.1092	0.0358
0.1645	-0.1646	0.0016
-0.0611	-0.2232	0.0016
-0.0049	0.0554	0.0701
-0.0529	-0.1645	0.0358
0.11	0	0.0358
-0.0595	0.0342	0.1059
-0.1149	-0.1303	0.0358
0.167	0.0212	0.1059
0.0489	-0.0375	0.0358
-0.0587	-0.0375	0.1059
-0.1686	-0.2232	0.0717
-0.1124	-0.1303	0.1417
0.0432	-0.0961	0.1075
-0.0587	-0.0375	0.1059
-0.0578	-0.1092	0.1059
-0.0603	-0.1092	0
-0.1067	-0.0717	0.0701
-0.0529	0.0212	0.0342
-0.0057	0.1271	0.0701
-0.0081	-0.0587	-0.0342
-0.0049	-0.1303	0.0717
-0.1776	0.1613	0.0342
-0.1149	-0.1303	0.0358
-0.1694	0.0342	0.0701
-0.0049	-0.1303	0.0717
-0.0529	-0.1645	0.0358
-0.0611	-0.2232	0.0016
-0.1149	-0.1303	0.0358
0.1735	-0.1776	0.0358
-0.0619	0.0342	0
0.0562	-0.0929	0.0717
0.057	-0.1645	0.0717
-0.0049	0.0554	0.0701
-0.1149	-0.1303	0.0358
-0.0049	-0.1303	0.0717
0.0489	-0.0375	0.0358
-0.0049	-0.1303	0.0717
-0.1768	-0.0961	0.0358
0.057	-0.1645	0.0717
-0.0057	0.1271	0.0701
-0.1694	0.0342	0.0701
-0.1621	-0.2362	0
-0.0587	-0.2232	0.1075
-0.0587	-0.0375	0.1059
0.057	0.0212	0.0701
-0.1694	-0.1515	0.0717
0.0008	-0.2574	0.0016
0.057	-0.1645	0.0717
0.0033	-0.0717	0.1059
-0.0049	-0.1303	0.0717
0.0481	0.0342	0.0358
-0.2232	-0.0587	0.1059
-0.0611	-0.2232	0.0016
-0.0529	-0.1645	0.0358
-0.1157	-0.0587	0.0358
0.11	0	0.0358
-0.2305	-0.0033	0.0701
-0.0529	0.0212	0.0342
-0.1092	-0.0717	-0.0358
-0.1149	-0.1303	0.0358
-0.1149	-0.1303	0.0358
0.057	-0.1645	0.0717
-0.0668	0.0896	0.0701
-0.0049	-0.1303	0.0717
-0.0057	-0.0587	0.0717
-0.1067	-0.0717	0.0701
-0.1075	-0.1857	0.0717
0.0562	-0.0929	0.0717
-0.1686	-0.0375	0.0701
-0.1149	-0.1303	0.0358
0.11	-0.1857	0.0375
-0.0587	-0.0375	0.1059
